# redshift     age[Myr]
6.876498314987077087e+00 7.848078503736854827e+02
6.875828285451851762e+00 7.849078466127447200e+02
6.875158304809149357e+00 7.850078567630424686e+02
6.874488508923284336e+00 7.851078605388702272e+02
6.873818898323613702e+00 7.852078578499041441e+02
6.873149518773648659e+00 7.853078418484916483e+02
6.872480094544931362e+00 7.854078537171178596e+02
6.871810853781449069e+00 7.855078593707950176e+02
6.871141784561590526e+00 7.856078605804018480e+02
6.870472925277875120e+00 7.857078515958237404e+02
6.869804182893348710e+00 7.858078463163521974e+02
6.869135525939185527e+00 7.859078494440699387e+02
6.868467003281318206e+00 7.860078536665062074e+02
6.867798638991321702e+00 7.861078553751588061e+02
6.867130431996094408e+00 7.862078547218529820e+02
6.866462419351989865e+00 7.863078461505369887e+02
6.865794494283275817e+00 7.864078456367931267e+02
6.865126638857989683e+00 7.865078558641233712e+02
6.864459023657923709e+00 7.866078512797211033e+02
6.863791539899930960e+00 7.867078481657160864e+02
6.863124142141931117e+00 7.868078533257830713e+02
6.862456882633416910e+00 7.869078589262727519e+02
6.861789815235053602e+00 7.870078568853552952e+02
6.861122872843815834e+00 7.871078572534032674e+02
6.860456124874247053e+00 7.872078496135587784e+02
6.859789451107009661e+00 7.873078519886181539e+02
6.859122932814253559e+00 7.874078521829216015e+02
6.858456580419696635e+00 7.875078486235162245e+02
6.857790247674138584e+00 7.876078632547651068e+02
6.857124148758692250e+00 7.877078639228802786e+02
6.856458317128718782e+00 7.878078455876408270e+02
6.855792481356314916e+00 7.879078490005348385e+02
6.855126771598089697e+00 7.880078546134785711e+02
6.854461203913850831e+00 7.881078600073793723e+02
6.853795824239584000e+00 7.882078582706112684e+02
6.853130608165189486e+00 7.883078530612024224e+02
6.852465457215575206e+00 7.884078591771979063e+02
6.851800544373751300e+00 7.885078506022199463e+02
6.851135631838961793e+00 7.886078630922770571e+02
6.850471009803717592e+00 7.887078529905844562e+02
6.849806410730781003e+00 7.888078605384148432e+02
6.849142068459156185e+00 7.889078505410377602e+02
6.848477843166674184e+00 7.890078440314730415e+02
6.847813612157090724e+00 7.891078594815215865e+02
6.847149624483687802e+00 7.892078593853094617e+02
6.846485816597980723e+00 7.893078532996165677e+02
6.845822136653499257e+00 7.894078490259832961e+02
6.845158466017518428e+00 7.895078644383102073e+02
6.844495128217046087e+00 7.896078507708629104e+02
6.843831792859128349e+00 7.897078578147128383e+02
6.843168686770184195e+00 7.898078513677827459e+02
6.842505671163800152e+00 7.899078523494332558e+02
6.841842865945968910e+00 7.900078426664065319e+02
6.841180069923258777e+00 7.901078526663345656e+02
6.840517483915644625e+00 7.902078520430275148e+02
6.839854984036604968e+00 7.903078594858739052e+02
6.839192766856207584e+00 7.904078453103163611e+02
6.838530594278500629e+00 7.905078454562066099e+02
6.837868541396736610e+00 7.906078485814532542e+02
6.837206575143651044e+00 7.907078596772222454e+02
6.836544917447756831e+00 7.908078452014806317e+02
6.835883292463123873e+00 7.909078468282300491e+02
6.835221811267123471e+00 7.910078477663967078e+02
6.834560391928867773e+00 7.911078603984473148e+02
6.833899262727956447e+00 7.912078501958152401e+02
6.833238146279746239e+00 7.913078591021431976e+02
6.832577297602631106e+00 7.914078485328909665e+02
6.831916519664443577e+00 7.915078482899514256e+02
6.831255890113594020e+00 7.916078466180138093e+02
6.830595388523192035e+00 7.917078466020469705e+02
6.829934985322555718e+00 7.918078527144250529e+02
6.829274783996083897e+00 7.919078492761477719e+02
6.828614619690794640e+00 7.920078612512314749e+02
6.827954695989275180e+00 7.921078577907279623e+02
6.827294886254588135e+00 7.922078580728431234e+02
6.826635287288170595e+00 7.923078474170804384e+02
6.825975751728092789e+00 7.924078481552710400e+02
6.825316248238941341e+00 7.925078650401896994e+02
6.824657115245001293e+00 7.926078467350923802e+02
6.823997948398618618e+00 7.927078545642107201e+02
6.823338962512983663e+00 7.928078559355348034e+02
6.822680157080740493e+00 7.929078509149444471e+02
6.822021476695812048e+00 7.930078479036578756e+02
6.821362909103663164e+00 7.931078487568754554e+02
6.820704414885931044e+00 7.932078594573761166e+02
6.820046208523881326e+00 7.933078474190864426e+02
6.819387996096668125e+00 7.934078572841293635e+02
6.818730057172911252e+00 7.935078465677578379e+02
6.818072102451721683e+00 7.936078592298697458e+02
6.817414311770118474e+00 7.937078679333293394e+02
6.816756823392035258e+00 7.938078516407074403e+02
6.816099385433024516e+00 7.939078486451350045e+02
6.815442075445647951e+00 7.940078471483971043e+02
6.814784868495103787e+00 7.941078509389891451e+02
6.814127757531882601e+00 7.942078610862190544e+02
6.813470854345042405e+00 7.943078605677611677e+02
6.812814150040609640e+00 7.944078507242113574e+02
6.812157543520989122e+00 7.945078469406847717e+02
6.811500988268656798e+00 7.946078563004497255e+02
6.810844603750997095e+00 7.947078606012215687e+02
6.810188451477285909e+00 7.948078504585173505e+02
6.809532409366435779e+00 7.949078444657919817e+02
6.808876400800659923e+00 7.950078543003858158e+02
6.808220560190196835e+00 7.951078594676647526e+02
6.807564907808597354e+00 7.952078568653079174e+02
6.806909377134239492e+00 7.953078566302013996e+02
6.806254093183322418e+00 7.954078396798753374e+02
6.805598757829862677e+00 7.955078514990790381e+02
6.804943667431357035e+00 7.956078468570493669e+02
6.804288652947826144e+00 7.957078515474054257e+02
6.803633757426596596e+00 7.958078589946535430e+02
6.802979069640593401e+00 7.959078556329657204e+02
6.802324476285980914e+00 7.960078587599408593e+02
6.801670093374683645e+00 7.961078506437787610e+02
6.801015742113547091e+00 7.962078585991770296e+02
6.800361628007519421e+00 7.963078512109551639e+02
6.799707618690963962e+00 7.964078487031983968e+02
6.799053655210403058e+00 7.965078600887314906e+02
6.798399932118534217e+00 7.966078556067699310e+02
6.797746333954998832e+00 7.967078529070762443e+02
6.797092880459539188e+00 7.968078489627424688e+02
6.796439438336613570e+00 7.969078641702084269e+02
6.795786298532494385e+00 7.970078539885788587e+02
6.795133194699474188e+00 7.971078591831596896e+02
6.794480353122160921e+00 7.972078450963718979e+02
6.793827461642117704e+00 7.973078595327298217e+02
6.793174850790202335e+00 7.974078518542526126e+02
6.792522321572810107e+00 7.975078525392327720e+02
6.791869930129187161e+00 7.976078529798423915e+02
6.791217686262757347e+00 7.977078516657796854e+02
6.790565594954402151e+00 7.978078478250843091e+02
6.789913601953186273e+00 7.979078497710120246e+02
6.789261743411629801e+00 7.980078519534408770e+02
6.788610064099014352e+00 7.981078474953013711e+02
6.787958444033462158e+00 7.982078548015887236e+02
6.787307025816770256e+00 7.983078519800536696e+02
6.786655735613210005e+00 7.984078503552278789e+02
6.786004556544333433e+00 7.985078525132023515e+02
6.785353576014876431e+00 7.986078450223552636e+02
6.784702640800424511e+00 7.987078514127650806e+02
6.784051873939319854e+00 7.988078527772529469e+02
6.783401211789783503e+00 7.989078588884107148e+02
6.782750773955124046e+00 7.990078513535935372e+02
6.782100390121033939e+00 7.991078563480883759e+02
6.781450276595281323e+00 7.992078406022378658e+02
6.780800090361543297e+00 7.993078568668306616e+02
6.780150178559803287e+00 7.994078517386963085e+02
6.779500315983948866e+00 7.995078598583606890e+02
6.778850707731800540e+00 7.996078496545476355e+02
6.778201202168013140e+00 7.997078444563553603e+02
6.777551738001972303e+00 7.998078536989264649e+02
6.776902437564142012e+00 7.999078585411147060e+02
6.776253314218511292e+00 8.000078569142739298e+02
6.775604360878999977e+00 8.001078498993867925e+02
6.774955425590850844e+00 8.002078609071777464e+02
6.774306737345485274e+00 8.003078546398115805e+02
6.773658135086580323e+00 8.004078559137634556e+02
6.773009718887606390e+00 8.005078492926999161e+02
6.772361411052931324e+00 8.006078467500799434e+02
6.771713193122800512e+00 8.007078511297099794e+02
6.771065174681830889e+00 8.008078455174472765e+02
6.770417169549814318e+00 8.009078586381764353e+02
6.769769434692848975e+00 8.010078508241381314e+02
6.769121730240840407e+00 8.011078590961488999e+02
6.768474295446139877e+00 8.012078465042399102e+02
6.767826859964398700e+00 8.013078547924695840e+02
6.767179669696208322e+00 8.014078459712413860e+02
6.766532535448605223e+00 8.015078492624803630e+02
6.765885500519331686e+00 8.016078579738273220e+02
6.765238644889667086e+00 8.017078597356188538e+02
6.764591951296457850e+00 8.018078572062726153e+02
6.763945444677626817e+00 8.019078465188846394e+02
6.763299012580278102e+00 8.020078450589543309e+02
6.762652633200978869e+00 8.021078561992126197e+02
6.762006449592781188e+00 8.022078577998078117e+02
6.761360495570253981e+00 8.023078446132188901e+02
6.760714526702820137e+00 8.024078544703714897e+02
6.760068811379936982e+00 8.025078458133270942e+02
6.759423124151484608e+00 8.026078535462928585e+02
6.758777530449056492e+00 8.027078675350012418e+02
6.758132282638235289e+00 8.028078486683535857e+02
6.757487013660850472e+00 8.029078538123650333e+02
6.756841896384456092e+00 8.030078561753737176e+02
6.756196976882045568e+00 8.031078486045709042e+02
6.755552163190242432e+00 8.032078453499143507e+02
6.754907405210352600e+00 8.033078541788509028e+02
6.754262826858072444e+00 8.034078558653915252e+02
6.753618446040389856e+00 8.035078476192110202e+02
6.752974088587487600e+00 8.036078564624464207e+02
6.752329928510609314e+00 8.037078553826712550e+02
6.751685943874160323e+00 8.038078477731652356e+02
6.751042004344626868e+00 8.039078538663513882e+02
6.750398309330550184e+00 8.040078426853974634e+02
6.749754625642257366e+00 8.041078504466348704e+02
6.749111158056770421e+00 8.042078453293117946e+02
6.748467725670297845e+00 8.043078554397463904e+02
6.747824473676284462e+00 8.044078582057858284e+02
6.747181401439736881e+00 8.045078537147549014e+02
6.746538475164172155e+00 8.046078472121535015e+02
6.745895613139262004e+00 8.047078514021205820e+02
6.745252902655026972e+00 8.048078527013065013e+02
6.744610301936154073e+00 8.049078576030267413e+02
6.743967857713044189e+00 8.050078588279739051e+02
6.743325575465670241e+00 8.051078555137496551e+02
6.742683464256755244e+00 8.052078462392767051e+02
6.742041436865175541e+00 8.053078445804537751e+02
6.741399529786651357e+00 8.054078448490396340e+02
6.740757753442930600e+00 8.055078454153149323e+02
6.740116046510401304e+00 8.056078558309288837e+02
6.739474535407550704e+00 8.057078563866380136e+02
6.738833160696008129e+00 8.058078563377800947e+02
6.738191920273450819e+00 8.059078560050256783e+02
6.737550902023538235e+00 8.060078416719011329e+02
6.736909902258081395e+00 8.061078451039087440e+02
6.736268936598168722e+00 8.062078638673949627e+02
6.735628266880294035e+00 8.063078570943873729e+02
6.734987759353106895e+00 8.064078456440885248e+02
6.734347245110726909e+00 8.065078558825505297e+02
6.733706958145833532e+00 8.066078512693219409e+02
6.733066804921786108e+00 8.067078464007782941e+02
6.732426741523641844e+00 8.068078481317944579e+02
6.731786841942201782e+00 8.069078448959380694e+02
6.731147018897279288e+00 8.070078503267623091e+02
6.730507394443704605e+00 8.071078453395305132e+02
6.729867777713052668e+00 8.072078597694234077e+02
6.729228443617648381e+00 8.073078506213485070e+02
6.728589159277617249e+00 8.074078543072172351e+02
6.727950020665631747e+00 8.075078558104422655e+02
6.727311025754880269e+00 8.076078554400812664e+02
6.726672195394769460e+00 8.077078499243256147e+02
6.726033399151861047e+00 8.078078596759114589e+02
6.725394794821167643e+00 8.079078599854940421e+02
6.724756386415021936e+00 8.080078502119387167e+02
6.724117953352373611e+00 8.081078649012252981e+02
6.723479778932302864e+00 8.082078596673154607e+02
6.722841712858868668e+00 8.083078580480594155e+02
6.722203776896298777e+00 8.084078566269276962e+02
6.721565995401692639e+00 8.085078515780120370e+02
6.720928228197067256e+00 8.086078648769538404e+02
6.720290754304002689e+00 8.087078527592090040e+02
6.719653357272958871e+00 8.088078491629171367e+02
6.719016069143249226e+00 8.089078490585957297e+02
6.718378919861748066e+00 8.090078477410571622e+02
6.717741876413041879e+00 8.091078503860368301e+02
6.717104973282771674e+00 8.092078515739938211e+02
6.716468112813910984e+00 8.093078666352652135e+02
6.715831589431405568e+00 8.094078493197176840e+02
6.715195042991166652e+00 8.095078561881172163e+02
6.714558675230957618e+00 8.096078555441101798e+02
6.713922470669622555e+00 8.097078498097581587e+02
6.713286370066352760e+00 8.098078482890828127e+02
6.712650378047064770e+00 8.099078502504680728e+02
6.712014504805810411e+00 8.100078540859061604e+02
6.711378845060672838e+00 8.101078448888707726e+02
6.710743163752234786e+00 8.102078596313675689e+02
6.710107744710452238e+00 8.103078536513173731e+02
6.709472454722196666e+00 8.104078478990002168e+02
6.708837303608413904e+00 8.105078408215078980e+02
6.708202136769327417e+00 8.106078567576695377e+02
6.707567183242468367e+00 8.107078596386201070e+02
6.706932417084498610e+00 8.108078535367982340e+02
6.706297710320701988e+00 8.109078586058162728e+02
6.705663194322609932e+00 8.110078541403895542e+02
6.705028783478619303e+00 8.111078536238723018e+02
6.704394539341274495e+00 8.112078473466928017e+02
6.703760341256987942e+00 8.113078543264266500e+02
6.703126284179115046e+00 8.114078595866411661e+02
6.702492457400966330e+00 8.115078490316067246e+02
6.701858651819057933e+00 8.116078556421499570e+02
6.701225001065710174e+00 8.117078583300925629e+02
6.700591545798476822e+00 8.118078506677351243e+02
6.699958176122974507e+00 8.119078499943826728e+02
6.699324944690665085e+00 8.120078479921861572e+02
6.698691791763826231e+00 8.121078540900938378e+02
6.698058853079106534e+00 8.122078468402451108e+02
6.697425918563220115e+00 8.123078594256446650e+02
6.696793171196099514e+00 8.124078629294576785e+02
6.696160682937931874e+00 8.125078459628193741e+02
6.695528152108964015e+00 8.126078562102729848e+02
6.694895828856992637e+00 8.127078541184831693e+02
6.694263655747262121e+00 8.128078487588741154e+02
6.693631537476668392e+00 8.129078552020155257e+02
6.692999578690976392e+00 8.130078568875097744e+02
6.692367751413756061e+00 8.131078582340876437e+02
6.691736099244312896e+00 8.132078523321004013e+02
6.691104490062140364e+00 8.133078600922250416e+02
6.690473136569912604e+00 8.134078478268719437e+02
6.689841823374642615e+00 8.135078496393884961e+02
6.689210670907656642e+00 8.136078464491863542e+02
6.688579557082486637e+00 8.137078575952250503e+02
6.687948717988137837e+00 8.138078456556364699e+02
6.687317913671675385e+00 8.139078486537810022e+02
6.686687243335518893e+00 8.140078508604876788e+02
6.686056653655554349e+00 8.141078607264964830e+02
6.685426264966579879e+00 8.142078591591675831e+02
6.684796017395781220e+00 8.143078556453140209e+02
6.684165886829553926e+00 8.144078540041351744e+02
6.683535889229594851e+00 8.145078516962719277e+02
6.682905994963234342e+00 8.146078534195711427e+02
6.682276196592609629e+00 8.147078603510053654e+02
6.681646640961686145e+00 8.148078491622846968e+02
6.681017139153139439e+00 8.149078498494941414e+02
6.680387700434013531e+00 8.150078609406406258e+02
6.679758476132386491e+00 8.151078583836301732e+02
6.679129458525060237e+00 8.152078433911755155e+02
6.678500365472152644e+00 8.153078608100406655e+02
6.677871532407350763e+00 8.154078573075762506e+02
6.677242769581797077e+00 8.155078630472277155e+02
6.676614198312639914e+00 8.156078587263817781e+02
6.675985769570077721e+00 8.157078521344496949e+02
6.675357385234203633e+00 8.158078588806473590e+02
6.674729221701686477e+00 8.159078508845191209e+02
6.674101141572380769e+00 8.160078500086221993e+02
6.673473198051025790e+00 8.161078477771168309e+02
6.672845357934716226e+00 8.162078494715676698e+02
6.672217650429107749e+00 8.163078504344424573e+02
6.671590070581274290e+00 8.164078514479272144e+02
6.670962673139873900e+00 8.165078437788577048e+02
6.670335304334314763e+00 8.166078519301566985e+02
6.669708058090913383e+00 8.167078609275737335e+02
6.669081038160096675e+00 8.168078542177993313e+02
6.668454146046092212e+00 8.169078474968756609e+02
6.667827330857095447e+00 8.170078488781897477e+02
6.667200624724436864e+00 8.171078532322794672e+02
6.666574093158769365e+00 8.172078500974899953e+02
6.665947605921411778e+00 8.173078602555443695e+02
6.665321323285406052e+00 8.174078581146904980e+02
6.664695236971208914e+00 8.175078449831564740e+02
6.664069191247712354e+00 8.176078457256571710e+02
6.663443262075832152e+00 8.177078482067847744e+02
6.662817440773590505e+00 8.178078538084711226e+02
6.662191794418501622e+00 8.179078518037902086e+02
6.661566304774301450e+00 8.180078450970778476e+02
6.660940879697748507e+00 8.181078484137129863e+02
6.660315614861196387e+00 8.182078464508302886e+02
6.659690416857731776e+00 8.183078541416156213e+02
6.659065373627345075e+00 8.184078574140106639e+02
6.658440521843969506e+00 8.185078503892827939e+02
6.657815765764209637e+00 8.186078483806946906e+02
6.657191073265328995e+00 8.187078565277895450e+02
6.656566624921934405e+00 8.188078459128057602e+02
6.655942240237876284e+00 8.189078454283180690e+02
6.655317973538039666e+00 8.190078463707254741e+02
6.654693797605672145e+00 8.191078530954425787e+02
6.654069744765606309e+00 8.192078604186468738e+02
6.653445934031710252e+00 8.193078492557543768e+02
6.652822168775409217e+00 8.194078511155171327e+02
6.652198497068224192e+00 8.195078582900986248e+02
6.651574989194560139e+00 8.196078595024265496e+02
6.650951661090427791e+00 8.197078521855828512e+02
6.650328371444087061e+00 8.198078590035307798e+02
6.649705316181404591e+00 8.199078485123955033e+02
6.649082310546873487e+00 8.200078503540959218e+02
6.648459365688830225e+00 8.201078627395177136e+02
6.647836636425176415e+00 8.202078608052460140e+02
6.647214075832498459e+00 8.203078520732302650e+02
6.646591592898601242e+00 8.204078511549155337e+02
6.645969194577769912e+00 8.205078569309465593e+02
6.645347008425860125e+00 8.206078488971326124e+02
6.644724864469174541e+00 8.207078543633758727e+02
6.644102906144515153e+00 8.208078502677808501e+02
6.643481023359344206e+00 8.209078543035473103e+02
6.642859362038201709e+00 8.210078429959892219e+02
6.642237705706130590e+00 8.211078511578454027e+02
6.641616193510960997e+00 8.212078564023358922e+02
6.640994860220121865e+00 8.213078531250992000e+02
6.640373614790758161e+00 8.214078559711653043e+02
6.639752591230314138e+00 8.215078433597301455e+02
6.639131585257898926e+00 8.216078481748916147e+02
6.638510671695015297e+00 8.217078583679868871e+02
6.637889986855274316e+00 8.218078519730781863e+02
6.637269377671651149e+00 8.219078536404144870e+02
6.636648917370568057e+00 8.220078515654190596e+02
6.636028554874215502e+00 8.221078539738202835e+02
6.635408360532353278e+00 8.222078495179483753e+02
6.634788277964664971e+00 8.223078472801701082e+02
6.634168259821214164e+00 8.224078548934829769e+02
6.633548381306373365e+00 8.225078602233138554e+02
6.632928730905148562e+00 8.226078489820436062e+02
6.632309121771036153e+00 8.227078513123470884e+02
6.631689690364075851e+00 8.228078451851365571e+02
6.631070277596137430e+00 8.229078562778684045e+02
6.630451083183988459e+00 8.230078523381529294e+02
6.629831891252540466e+00 8.231078682233767267e+02
6.629213072128593787e+00 8.232078441032873570e+02
6.628594128387434559e+00 8.233078603349423474e+02
6.627975410346953034e+00 8.234078603106015635e+02
6.627356832003430398e+00 8.235078579183746115e+02
6.626738406527951319e+00 8.236078510204315535e+02
6.626120084820239953e+00 8.237078475489154243e+02
6.625501852363352207e+00 8.238078498477876792e+02
6.624883727258431776e+00 8.239078549851617481e+02
6.624265774410709184e+00 8.240078524521545660e+02
6.623647968654605478e+00 8.241078463111181236e+02
6.623030251017312686e+00 8.242078461011595891e+02
6.622412550818788546e+00 8.243078632649060182e+02
6.621795150129990759e+00 8.244078521199717215e+02
6.621177825261634453e+00 8.245078488804185781e+02
6.620560676988178628e+00 8.246078372157095373e+02
6.619943514067563761e+00 8.247078481080041001e+02
6.619326531512244927e+00 8.248078499532102796e+02
6.618709645909823358e+00 8.249078562630724036e+02
6.618092910200539691e+00 8.250078584487699800e+02
6.617476355080713191e+00 8.251078515224415924e+02
6.616859823741215507e+00 8.252078609110915295e+02
6.616243497014094643e+00 8.253078572758901146e+02
6.615627288482225588e+00 8.254078546274847668e+02
6.615011207301690455e+00 8.255078514736708257e+02
6.614395246363651282e+00 8.256078489618187177e+02
6.613779323319747050e+00 8.257078604585983612e+02
6.613163614583317695e+00 8.258078573119048542e+02
6.612547995747429574e+00 8.259078597173274829e+02
6.611932557173674674e+00 8.260078529887506420e+02
6.611317174429888865e+00 8.261078573373479230e+02
6.610701922215168835e+00 8.262078606204719335e+02
6.610086890658124936e+00 8.263078481770126018e+02
6.609471898630464359e+00 8.264078494464396272e+02
6.608857043569024370e+00 8.265078485819559546e+02
6.608242292739517687e+00 8.266078509012369295e+02
6.607627657315116920e+00 8.267078545816025326e+02
6.607013154695459356e+00 8.268078567855301344e+02
6.606398874588444770e+00 8.269078429024436900e+02
6.605784612845331694e+00 8.270078461553732723e+02
6.605170504379090701e+00 8.271078445773954400e+02
6.604556413166577045e+00 8.272078603151318248e+02
6.603942631661155360e+00 8.273078457269069759e+02
6.603328833819889887e+00 8.274078539165643633e+02
6.602715214750556783e+00 8.275078530921934998e+02
6.602101745335015259e+00 8.276078479885732122e+02
6.601488369805341705e+00 8.277078476894952246e+02
6.600875133476005630e+00 8.278078448014504147e+02
6.600261950620090801e+00 8.279078532996348940e+02
6.599648977135047723e+00 8.280078477503082013e+02
6.599036120699024899e+00 8.281078432035376409e+02
6.598423242726226157e+00 8.282078622723367971e+02
6.597810641744486837e+00 8.283078562313135080e+02
6.597198143016489880e+00 8.284078535895675941e+02
6.596585760292712486e+00 8.285078520970807858e+02
6.595973494888681010e+00 8.286078515331932977e+02
6.595361382417441298e+00 8.287078460736748866e+02
6.594749351085861022e+00 8.288078474407511749e+02
6.594137400681892913e+00 8.289078556667284374e+02
6.593525660141246192e+00 8.290078496715603933e+02
6.592913922553314876e+00 8.291078632716389620e+02
6.592302455212904810e+00 8.292078527588462293e+02
6.591691124908228616e+00 8.293078399020639608e+02
6.591079799771174308e+00 8.294078462678260166e+02
6.590468600280394718e+00 8.295078521462781964e+02
6.589857535144264311e+00 8.296078561053583371e+02
6.589246669311282112e+00 8.297078475051023361e+02
6.588635869239339193e+00 8.298078481973166163e+02
6.588025136718895780e+00 8.299078578879223187e+02
6.587414578785491415e+00 8.300078590431495513e+02
6.586804161099161448e+00 8.301078572775307975e+02
6.586193832731626507e+00 8.302078609284110371e+02
6.585583671815445683e+00 8.303078571865631829e+02
6.584973636886608084e+00 8.304078528384742413e+02
6.584363651641762516e+00 8.305078603885876873e+02
6.583753843442441855e+00 8.306078589503199510e+02
6.583144196581113050e+00 8.307078510883819717e+02
6.582534605350322643e+00 8.308078541354539084e+02
6.581925145724770054e+00 8.309078556243147204e+02
6.581315812759624961e+00 8.310078563591965803e+02
6.580706554212558679e+00 8.311078649095470610e+02
6.580097496737657536e+00 8.312078604773752204e+02
6.579488533947194462e+00 8.313078605205266740e+02
6.578879774992570262e+00 8.314078471057234765e+02
6.578271044349962793e+00 8.315078490563070091e+02
6.577662421409662841e+00 8.316078533289716006e+02
6.577053959980761810e+00 8.317078510745362792e+02
6.576445600057881258e+00 8.318078521472208422e+02
6.575837346232242808e+00 8.319078557876822515e+02
6.575229261445830531e+00 8.320078516395819861e+02
6.574621236294685644e+00 8.321078576880460105e+02
6.574013378589974366e+00 8.322078561950198718e+02
6.573405613624005106e+00 8.323078594433957278e+02
6.572798051486638649e+00 8.324078493096974398e+02
6.572190518031386652e+00 8.325078544483371843e+02
6.571583192738123635e+00 8.326078453093055032e+02
6.570975895003428491e+00 8.327078516213418879e+02
6.570368797061022725e+00 8.328078450163421849e+02
6.569761757282215342e+00 8.329078488144144785e+02
6.569154823253261277e+00 8.330078551736810368e+02
6.568548031918599150e+00 8.331078580000045122e+02
6.567941383270605726e+00 8.332078572861242947e+02
6.567334894522099731e+00 8.333078501853298121e+02
6.566728490778598548e+00 8.334078490390882052e+02
6.566122221251202262e+00 8.335078457269993351e+02
6.565516028073721699e+00 8.336078497885473553e+02
6.564910006033934486e+00 8.337078455798779260e+02
6.564304035448802921e+00 8.338078528436886927e+02
6.563698271345204560e+00 8.339078459877090381e+02
6.563092592165877370e+00 8.340078450684942482e+02
6.562486953894018704e+00 8.341078573526708624e+02
6.561881490538401529e+00 8.342078607055509565e+02
6.561276245288503617e+00 8.343078479797370619e+02
6.560671027776096231e+00 8.344078506177077088e+02
6.560065972735583451e+00 8.345078463528864177e+02
6.559460968936149605e+00 8.346078535630680335e+02
6.558856103551924832e+00 8.347078578345362985e+02
6.558251385826612712e+00 8.348078576304110356e+02
6.557646800216559768e+00 8.349078555128038488e+02
6.557042334940220485e+00 8.350078534234393146e+02
6.556437941562331062e+00 8.351078593711048370e+02
6.555833712553559955e+00 8.352078580490048125e+02
6.555229559046893861e+00 8.353078641581341799e+02
6.554625570638361154e+00 8.354078628612203374e+02
6.554021749742410030e+00 8.355078537476080101e+02
6.553418096491116174e+00 8.356078367843871320e+02
6.552814359737284100e+00 8.357078535704265505e+02
6.552210890914996533e+00 8.358078458825494863e+02
6.551607460063465282e+00 8.359078518147184695e+02
6.551004151875653214e+00 8.360078573284503136e+02
6.550400974359740225e+00 8.361078610892934648e+02
6.549798027280126611e+00 8.362078465444778885e+02
6.549195068107374063e+00 8.363078539068810642e+02
6.548592266032732034e+00 8.364078551126416414e+02
6.547989574544232916e+00 8.365078578700910157e+02
6.547387020997739171e+00 8.366078576333801493e+02
6.546784650309227516e+00 8.367078469378977843e+02
6.546182324562396460e+00 8.368078486710287507e+02
6.545580137925580466e+00 8.369078471947927937e+02
6.544978036342370409e+00 8.370078514801666643e+02
6.544376047677527453e+00 8.371078568947538088e+02
6.543774234097484488e+00 8.372078531024050108e+02
6.543172504368763853e+00 8.373078552549966389e+02
6.542570839075998457e+00 8.374078665773641887e+02
6.541969427296923101e+00 8.375078556299794172e+02
6.541368108305713136e+00 8.376078491230276768e+02
6.540766830152568545e+00 8.377078556941495435e+02
6.540165772418014001e+00 8.378078454674838440e+02
6.539564763826501093e+00 8.379078469279590990e+02
6.538963884904810620e+00 8.380078466734205449e+02
6.538363119361662257e+00 8.381078474085658172e+02
6.537762453119567496e+00 8.382078514716356494e+02
6.537161905408866325e+00 8.383078556557064758e+02
6.536561554679867214e+00 8.384078468869663538e+02
6.535961226835124371e+00 8.385078541567651200e+02
6.535361099699694698e+00 8.386078478360402642e+02
6.534761080600076433e+00 8.387078433563169710e+02
6.534161104354835103e+00 8.388078515783533931e+02
6.533561251056242192e+00 8.389078591490874715e+02
6.532961561166893638e+00 8.390078593138872520e+02
6.532361990073016322e+00 8.391078595037340619e+02
6.531762537709258964e+00 8.392078597232398351e+02
6.531163204023344271e+00 8.393078599748397437e+02
6.530563989301970906e+00 8.394078602043982755e+02
6.529964915712599627e+00 8.395078567050726406e+02
6.529365962001343782e+00 8.396078530170673275e+02
6.528767128139728371e+00 8.397078491387262602e+02
6.528168414116925611e+00 8.398078450654480775e+02
6.527569719787547520e+00 8.399078575218609330e+02
6.526971245493483842e+00 8.400078530342448175e+02
6.526372891122766973e+00 8.401078483183188155e+02
6.525774631170895290e+00 8.402078476311620534e+02
6.525176475066384540e+00 8.403078493924317627e+02
6.524578411864581540e+00 8.404078554276021578e+02
6.523980563522104426e+00 8.405078453337069959e+02
6.523382729645680556e+00 8.406078526205320713e+02
6.522785031979814185e+00 8.407078569203154075e+02
6.522187496102257676e+00 8.408078539441643215e+02
6.521590084780950036e+00 8.409078499140733811e+02
6.520992799477713930e+00 8.410078445783825600e+02
6.520395520055672023e+00 8.411078580487537693e+02
6.519798507207753779e+00 8.412078466645090202e+02
6.519201582055753619e+00 8.413078403723026213e+02
6.518604665323635139e+00 8.414078524527234322e+02
6.518007933438021873e+00 8.415078533417396329e+02
6.517411313467088796e+00 8.416078552520474432e+02
6.516814834312351756e+00 8.417078533322451221e+02
6.516218453806339461e+00 8.418078546451488364e+02
6.515622177533598069e+00 8.419078582497136267e+02
6.515026091718505441e+00 8.420078496757487301e+02
6.514430006959968544e+00 8.421078606905971355e+02
6.513834181775739474e+00 8.422078479126818138e+02
6.513238319053431091e+00 8.423078611957419071e+02
6.512642665176095136e+00 8.424078591822561748e+02
6.512047109426564617e+00 8.425078604495330410e+02
6.511451763921948910e+00 8.426078461618164965e+02
6.510856448821708220e+00 8.427078465160268479e+02
6.510261251068599542e+00 8.428078469057163602e+02
6.509666170649174965e+00 8.429078473269150891e+02
