# redshift      Om
5.790408896447464038e+00 9.927272417067859456e-01
5.789945938144557047e+00 9.927257647939178309e-01
5.789482959424036679e+00 9.927242874174277976e-01
5.789020088379481344e+00 9.927228099860454513e-01
5.788557379895730826e+00 9.927213326751714861e-01
5.788094658517546343e+00 9.927198549246815107e-01
5.787632017113208072e+00 9.927183770311133193e-01
5.787169483579050144e+00 9.927168990836899853e-01
5.786706981186192422e+00 9.927154208372833688e-01
5.786244576425544572e+00 9.927139425044436694e-01
5.785782318939949320e+00 9.927124642440650071e-01
5.785320100410785926e+00 9.927109857098602719e-01
5.784857912966658411e+00 9.927095068766079722e-01
5.784395871057793848e+00 9.927080281106021031e-01
5.783933905591541524e+00 9.927065491908650952e-01
5.783471939082399871e+00 9.927050698693016262e-01
5.783010081862508756e+00 9.927035904992266291e-01
5.782548381718956243e+00 9.927021112339178277e-01
5.782086684702506751e+00 9.927006315802027192e-01
5.781625085720809132e+00 9.926991518422405569e-01
5.781163543351206968e+00 9.926976718873097294e-01
5.780702137860987300e+00 9.926961919729084816e-01
5.780240734968205452e+00 9.926947116683869643e-01
5.779779429085035503e+00 9.926932312766404420e-01
5.779318208231219778e+00 9.926917507593248091e-01
5.778857043144252081e+00 9.926902700225569420e-01
5.778396020872230032e+00 9.926887893459599432e-01
5.777935069257082112e+00 9.926873084979249695e-01
5.777474190554876543e+00 9.926858274857531805e-01
5.777013311956577191e+00 9.926843460754368742e-01
5.776552645635676164e+00 9.926828649491113987e-01
5.776091934179031107e+00 9.926813832792299452e-01
5.775631369167660623e+00 9.926799016819242150e-01
5.775170820241837255e+00 9.926784197379160402e-01
5.774710430395933791e+00 9.926769379074233957e-01
5.774250027046188727e+00 9.926754556350164682e-01
5.773789768493208463e+00 9.926739734303825502e-01
5.773329552554999466e+00 9.926724909645675554e-01
5.772869456923497289e+00 9.926710084879142304e-01
5.772409355582325041e+00 9.926695255943999152e-01
5.771949391179228783e+00 9.926680427438113741e-01
5.771489547811233578e+00 9.926665598850820116e-01
5.771029751418066844e+00 9.926650767794750196e-01
5.770569979410189454e+00 9.926635933540849388e-01
5.770110361096516982e+00 9.926621100262180697e-01
5.769650799751680381e+00 9.926606264838522264e-01
5.769191240386891906e+00 9.926591425494181165e-01
5.768731830251568660e+00 9.926576586984532380e-01
5.768272442018576918e+00 9.926561745197923781e-01
5.767813232497307041e+00 9.926546905201791837e-01
5.767354048566552649e+00 9.926532062049130412e-01
5.766894964674327717e+00 9.926517218146791999e-01
5.766435942840208106e+00 9.926502372267498320e-01
5.765976970416720526e+00 9.926487524002325369e-01
5.765518028792693705e+00 9.926472672748891668e-01
5.765059311403254227e+00 9.926457824768711857e-01
5.764600607759182260e+00 9.926442973250335644e-01
5.764141849417674379e+00 9.926428115975920452e-01
5.763683345383406653e+00 9.926413262954114636e-01
5.763224859088825092e+00 9.926398406523637696e-01
5.762766385678657066e+00 9.926383546526234003e-01
5.762308076471689411e+00 9.926368687867410667e-01
5.761849785042119976e+00 9.926353825801003117e-01
5.761391667638890546e+00 9.926338965395221647e-01
5.760933561204226727e+00 9.926324101361887475e-01
5.760475491584384322e+00 9.926309234538919224e-01
5.760017541728862156e+00 9.926294367619189485e-01
5.759559667328369770e+00 9.926279499165454601e-01
5.759101922136350638e+00 9.926264630924582777e-01
5.758644157357068138e+00 9.926249758063571127e-01
5.758186481489629749e+00 9.926234884107153489e-01
5.757728972910861387e+00 9.926220011604506288e-01
5.757271438907164196e+00 9.926205134291499199e-01
5.756814021815940485e+00 9.926190256796282307e-01
5.756356705061457468e+00 9.926175378581245656e-01
5.755899531878024611e+00 9.926160501054817065e-01
5.755442291935414012e+00 9.926145617372019725e-01
5.754985219892198245e+00 9.926130735171251329e-01
5.754528114885800072e+00 9.926115847912896362e-01
5.754071188246544288e+00 9.926100962480249867e-01
5.753614343050362123e+00 9.926086075717863721e-01
5.753157502064874862e+00 9.926071185108833461e-01
5.752700757872852400e+00 9.926056293670867392e-01
5.752244206531057280e+00 9.926041404538212820e-01
5.751787631884507590e+00 9.926026510662472324e-01
5.751331076569424994e+00 9.926011613433104452e-01
5.750874682734506749e+00 9.925996717489404819e-01
5.750418392202905515e+00 9.925981820934722810e-01
5.749962105825134451e+00 9.925966920532196536e-01
5.749505938111487247e+00 9.925952020021532318e-01
5.749049811042334923e+00 9.925937116855023667e-01
5.748593852683267613e+00 9.925922215218405675e-01
5.748137907940092717e+00 9.925907310043953213e-01
5.747682005641610914e+00 9.925892402273508441e-01
5.747226262057499646e+00 9.925877495710350162e-01
5.746770511152672789e+00 9.925862584924417531e-01
5.746314799288128938e+00 9.925847671431594632e-01
5.745859237610008385e+00 9.925832758870380967e-01
5.745403717701420554e+00 9.925817843692994469e-01
5.744948388683837948e+00 9.925802930783880207e-01
5.744493075143894067e+00 9.925788014399294923e-01
5.744037731528949031e+00 9.925773093045388018e-01
5.743582599195711680e+00 9.925758174632333120e-01
5.743127499601623498e+00 9.925743253309715630e-01
5.742672398837571635e+00 9.925728327964845610e-01
5.742217441060883942e+00 9.925713403326003048e-01
5.741762579632596619e+00 9.925698477865043667e-01
5.741307748890706719e+00 9.925683549427729568e-01
5.740853078323618242e+00 9.925668622265315655e-01
5.740398341656269388e+00 9.925653688948933295e-01
5.739943809546653064e+00 9.925638758367354431e-01
5.739489386149350558e+00 9.925623827375017472e-01
5.739034898578458055e+00 9.925608890290678055e-01
5.738580559121864155e+00 9.925593954091115334e-01
5.738126321272268626e+00 9.925579017249389624e-01
5.737672141607426113e+00 9.925564078338413587e-01
5.737217984118990088e+00 9.925549136173532627e-01
5.736763978173564205e+00 9.925534195011982419e-01
5.736310005852753413e+00 9.925519250974230712e-01
5.735856171138308923e+00 9.925504307484123157e-01
5.735402339458320675e+00 9.925489360111111603e-01
5.734948531965692986e+00 9.925474409550932853e-01
5.734494908914918199e+00 9.925459461084544799e-01
5.734041312511538813e+00 9.925444509513533520e-01
5.733587820407979763e+00 9.925429557397904556e-01
5.733134324312164409e+00 9.925414601167148465e-01
5.732681002317510988e+00 9.925399646695686195e-01
5.732227755998843044e+00 9.925384690738574545e-01
5.731774553346178358e+00 9.925369732239819331e-01
5.731321448731682366e+00 9.925354772994589014e-01
5.730868355499374012e+00 9.925339810142062014e-01
5.730415378161597850e+00 9.925324847133988326e-01
5.729962516416619245e+00 9.925309883962136759e-01
5.729509636668296935e+00 9.925294916212274998e-01
5.729056880850481370e+00 9.925279948575417288e-01
5.728604230778109319e+00 9.925264980452096486e-01
5.728151641694630314e+00 9.925250010363194653e-01
5.727699100102146446e+00 9.925235037862367715e-01
5.727246639278671836e+00 9.925220064050995772e-01
5.726794294507157268e+00 9.925205090098025984e-01
5.726341979067067101e+00 9.925190113133354197e-01
5.725889805467549110e+00 9.925175136883296334e-01
5.725437682468218270e+00 9.925160158327145377e-01
5.724985568410076553e+00 9.925145176084233523e-01
5.724533580204691496e+00 9.925130194029260222e-01
5.724081690523306065e+00 9.925115211258007664e-01
5.723629829267463442e+00 9.925100225446666924e-01
5.723178112526194461e+00 9.925085240446257506e-01
5.722726390588975143e+00 9.925070251290889489e-01
5.722274730093228179e+00 9.925055260191173456e-01
5.721823255856078205e+00 9.925040271291878380e-01
5.721371843197782248e+00 9.925025280455620491e-01
5.720920379021277924e+00 9.925010283925397303e-01
5.720469100007356644e+00 9.924995289563623979e-01
5.720017829141743171e+00 9.924980291489998718e-01
5.719566679652830388e+00 9.924965293468089866e-01
5.719115629645500576e+00 9.924950294771619497e-01
5.718664541703017079e+00 9.924935290830594337e-01
5.718213650763570577e+00 9.924920289460242850e-01
5.717762770768235470e+00 9.924905284471724487e-01
5.717312035598779651e+00 9.924890280321291280e-01
5.716861297818966570e+00 9.924875272101628676e-01
5.716410624610694491e+00 9.924860262049195470e-01
5.715960109342147710e+00 9.924845253275335066e-01
5.715509628286576493e+00 9.924830241659362562e-01
5.715059177911610888e+00 9.924815227083113589e-01
5.714608879804764285e+00 9.924800213600500909e-01
5.714158656739495967e+00 9.924785198638393924e-01
5.713708431610810656e+00 9.924770179624996524e-01
5.713258320087073905e+00 9.924755160419042044e-01
5.712808271516463421e+00 9.924740139331421629e-01
5.712358312061989629e+00 9.924725117236073979e-01
5.711908484328222180e+00 9.924710095556987799e-01
5.711458694226401178e+00 9.924695071153074588e-01
5.711008878983764525e+00 9.924680041926373653e-01
5.710559223159740405e+00 9.924665014043858591e-01
5.710109714389209223e+00 9.924649987095034431e-01
5.709660201598363294e+00 9.924634956030133903e-01
5.709210721642439701e+00 9.924619922080615275e-01
5.708761373652489368e+00 9.924604888563031135e-01
5.708312085127084323e+00 9.924589853052991906e-01
5.707862921182520033e+00 9.924574817730749121e-01
5.707413778845048746e+00 9.924559779149998429e-01
5.706964681139845119e+00 9.924544738081254591e-01
5.706515715650485099e+00 9.924529697458883692e-01
5.706066782873868704e+00 9.924514653950354814e-01
5.705617942603788073e+00 9.924499609559681579e-01
5.705169209009796738e+00 9.924484564763144112e-01
5.704720567510398688e+00 9.924469519073199075e-01
5.704271883389840703e+00 9.924454467971348670e-01
5.703823396773376686e+00 9.924439419513347849e-01
5.703374951186993336e+00 9.924424368450751599e-01
5.702926499941161076e+00 9.924409313215689643e-01
5.702478189521033691e+00 9.924394258726398910e-01
5.702030002030448408e+00 9.924379204384118358e-01
5.701581826656398455e+00 9.924364146467199443e-01
5.701133708120529775e+00 9.924349086477819437e-01
5.700685731977656268e+00 9.924334027292578408e-01
5.700237796426532277e+00 9.924318965490449562e-01
5.699789925616967068e+00 9.924303901883564372e-01
5.699342112280088912e+00 9.924288836227763699e-01
5.698894422336222121e+00 9.924273770741887102e-01
5.698446766100928151e+00 9.924258702408697008e-01
5.697999223944874458e+00 9.924243633934173303e-01
5.697551697053637731e+00 9.924228561991712549e-01
5.697104286601837764e+00 9.924213489989145431e-01
5.696656935777197006e+00 9.924198416013675361e-01
5.696209745920691958e+00 9.924183343481730590e-01
5.695762556622953277e+00 9.924168266987560827e-01
5.695315359136623456e+00 9.924153186234850876e-01
5.694868323823180312e+00 9.924138106969415674e-01
5.694421388223610769e+00 9.924123027086597659e-01
5.693974441172045431e+00 9.924107942835459495e-01
5.693527625368705714e+00 9.924092859032362934e-01
5.693080876930342704e+00 9.924077773522052004e-01
5.692634196443914441e+00 9.924062686324852667e-01
5.692187676652846307e+00 9.924047600575039985e-01
5.691741105643895793e+00 9.924032509113241973e-01
5.691294674513739160e+00 9.924017418397279577e-01
5.690848297008629153e+00 9.924002325512795153e-01
5.690401946762834839e+00 9.923987229568090873e-01
5.689955713755442623e+00 9.923972133606960844e-01
5.689509565335212571e+00 9.923957036526215303e-01
5.689063456453748557e+00 9.923941936801830010e-01
5.688617523275899757e+00 9.923926839044238113e-01
5.688171600963469743e+00 9.923911737673780653e-01
5.687725743619224339e+00 9.923896634522380023e-01
5.687279927761609066e+00 9.923881528794733509e-01
5.686834266910408608e+00 9.923866424338597669e-01
5.686388550241769479e+00 9.923851314008698132e-01
5.685943009887411748e+00 9.923836205674885225e-01
5.685497549377066306e+00 9.923821096067972913e-01
5.685052135018468178e+00 9.923805984045527273e-01
5.684606748923788366e+00 9.923790869000347348e-01
5.684161533059016946e+00 9.923775755751682581e-01
5.683716260028019107e+00 9.923760636580575278e-01
5.683271150657967397e+00 9.923745518985306324e-01
5.682826216994437907e+00 9.923730403378235865e-01
5.682381158891155692e+00 9.923715279561956537e-01
5.681936298546554909e+00 9.923700158484993761e-01
5.681491468525356581e+00 9.923685034457875309e-01
5.681046729604505963e+00 9.923669909547315759e-01
5.680602029555706700e+00 9.923654781977552242e-01
5.680157421158618547e+00 9.923639653544461536e-01
5.679712893511247529e+00 9.923624523878100678e-01
5.679268462515018712e+00 9.923609393520761435e-01
5.678824005811001108e+00 9.923594258306466243e-01
5.678379752452428875e+00 9.923579126036311537e-01
5.677935519457872893e+00 9.923563990479248309e-01
5.677491373769047556e+00 9.923548853916198675e-01
5.677047243574819824e+00 9.923533713899913566e-01
5.676603240004289397e+00 9.923518574219291066e-01
5.676159317513135960e+00 9.923503433322848899e-01
5.675715416960906978e+00 9.923488289193564960e-01
5.675271559238518115e+00 9.923473142543721703e-01
5.674827858850921558e+00 9.923457997282192355e-01
5.674384210563135689e+00 9.923442849818405742e-01
5.673940707626144331e+00 9.923427703337585060e-01
5.673497152084296502e+00 9.923412551079104915e-01
5.673053745966275763e+00 9.923397399944451358e-01
5.672610388053947794e+00 9.923382246476373236e-01
5.672167057340733898e+00 9.923367089956605103e-01
5.671723865567757095e+00 9.923351934206270375e-01
5.671280741549347582e+00 9.923336776792529568e-01
5.670837676087483459e+00 9.923321617401156258e-01
5.670394713464487424e+00 9.923306457548141113e-01
5.669951836461851080e+00 9.923291296645435633e-01
5.669508942633986415e+00 9.923276131185674309e-01
5.669066176209094365e+00 9.923260966107672054e-01
5.668623472260570395e+00 9.923245799188910032e-01
5.668180866634177306e+00 9.923230631658316314e-01
5.667738335495949187e+00 9.923215462700170075e-01
5.667295864672624361e+00 9.923200291829158415e-01
5.666853469520327202e+00 9.923185119572329738e-01
5.666411061353000989e+00 9.923169942887677397e-01
5.665968813615645416e+00 9.923154767725874681e-01
5.665526698247948190e+00 9.923139593126720781e-01
5.665084573873393481e+00 9.923124414238158053e-01
5.664642539976744828e+00 9.923109234475471219e-01
5.664200547862173529e+00 9.923094052166896439e-01
5.663758685392968673e+00 9.923078870331530910e-01
5.663316861997856222e+00 9.923063685858443117e-01
5.662875098965502119e+00 9.923048499479322215e-01
5.662433414662642051e+00 9.923033311826137126e-01
5.661991826318256926e+00 9.923018123492384213e-01
5.661550256390946778e+00 9.923002931811293337e-01
5.661108790212427522e+00 9.922987739718953648e-01
5.660667408957517743e+00 9.922972546568790131e-01
5.660226122850161801e+00 9.922957352713870360e-01
5.659784930228638267e+00 9.922942158098230214e-01
5.659343691159646639e+00 9.922926957901929690e-01
5.658902595349297293e+00 9.922911758660145631e-01
5.658461611327772367e+00 9.922896559290647067e-01
5.658020708044358749e+00 9.922881358724523482e-01
5.657579773667714917e+00 9.922866153105655007e-01
5.657138972618550810e+00 9.922850948104177116e-01
5.656698323556595298e+00 9.922835744366307331e-01
5.656257651630503425e+00 9.922820535859594449e-01
5.655817036769120065e+00 9.922805325341718108e-01
5.655376497050976781e+00 9.922790113437258697e-01
5.654936089530784749e+00 9.922774902117846851e-01
5.654495753351308274e+00 9.922759689282978357e-01
5.654055375283070894e+00 9.922744471019886436e-01
5.653615170473256235e+00 9.922729254763951179e-01
5.653175068380408064e+00 9.922714038079263332e-01
5.652734997608402701e+00 9.922698818497801554e-01
5.652294982377346066e+00 9.922683596857087007e-01
5.651855011879822754e+00 9.922668372783315371e-01
5.651415170224745488e+00 9.922653149187929955e-01
5.650975390873302473e+00 9.922637923769218604e-01
5.650535686811474889e+00 9.922622696977335677e-01
5.650096059303369778e+00 9.922607468856827762e-01
5.649656507150719875e+00 9.922592239366955225e-01
5.649216934427617964e+00 9.922577005183549348e-01
5.648777552207299379e+00 9.922561773622747827e-01
5.648338227074114037e+00 9.922546540061657483e-01
5.647898931633196895e+00 9.922531303550244930e-01
5.647459633646624511e+00 9.922516062969448658e-01
5.647020574995595510e+00 9.922500826712784550e-01
5.646581458122983399e+00 9.922485584455568164e-01
5.646142473546211349e+00 9.922470342810592037e-01
5.645703608429715636e+00 9.922455101334335392e-01
5.645264739885967664e+00 9.922439855759281890e-01
5.644825946065838984e+00 9.922424608799949031e-01
5.644387258091593473e+00 9.922409361538915284e-01
5.643948608627571417e+00 9.922394111636498870e-01
5.643510062514686787e+00 9.922378861347577184e-01
5.643071546915697567e+00 9.922363608139783686e-01
5.642633187616095114e+00 9.922348356389659729e-01
5.642194832890360168e+00 9.922333100819152873e-01
5.641756545009777746e+00 9.922317843595093168e-01
5.641318314386201571e+00 9.922302584384113944e-01
5.640880184792237628e+00 9.922287324711238643e-01
5.640442215964921679e+00 9.922272066659337808e-01
5.640004129160193891e+00 9.922256800516755515e-01
5.639566299217856127e+00 9.922241539346248196e-01
5.639128423012757629e+00 9.922226272583549722e-01
5.638690666664650131e+00 9.922211006020213997e-01
5.638252945399040428e+00 9.922195736700591961e-01
5.637815381179663632e+00 9.922180468880552606e-01
5.637377823789534226e+00 9.922165197319561258e-01
5.636940358216708802e+00 9.922149924983911795e-01
5.636502962418738605e+00 9.922134651104994596e-01
5.636065589255151664e+00 9.922119374036632022e-01
5.635628325786848691e+00 9.922104096820311137e-01
5.635191123410384861e+00 9.922088817758945023e-01
5.634754029739396763e+00 9.922073538517540703e-01
5.634316933504044833e+00 9.922058255206653854e-01
5.633879943894178233e+00 9.922042971644303710e-01
5.633442995265879993e+00 9.922027685535339536e-01
5.633006247152447798e+00 9.922012402462854208e-01
5.632569440843414377e+00 9.921997113374473320e-01
5.632132752932636599e+00 9.921981824450871734e-01
5.631696149287951592e+00 9.921966534498525281e-01
5.631259596901265319e+00 9.921951242362049284e-01
5.630823075695705171e+00 9.921935947337997552e-01
5.630386706532662267e+00 9.921920653662387179e-01
5.629950370921641856e+00 9.921905357183669061e-01
5.629514128339474510e+00 9.921890059987339416e-01
5.629077943677675222e+00 9.921874760843074625e-01
5.628641784859847341e+00 9.921859458625654771e-01
5.628205736435859308e+00 9.921844156302005446e-01
5.627769790978341291e+00 9.921828853613112731e-01
5.627333885142339120e+00 9.921813548336090305e-01
5.626898072032821219e+00 9.921798242336049567e-01
5.626462294894649219e+00 9.921782933620197920e-01
5.626026545014210178e+00 9.921767621882007226e-01
5.625590897932568168e+00 9.921752309776393774e-01
5.625155416272600739e+00 9.921736999506816090e-01
5.624719991988110124e+00 9.921721687276450208e-01
5.624284493247373895e+00 9.921706368447750224e-01
5.623849170017876986e+00 9.921691051813511519e-01
5.623413939752588853e+00 9.921675734471756547e-01
5.622978688106460510e+00 9.921660412397957929e-01
5.622543605999336336e+00 9.921645092313775560e-01
5.622108578095891041e+00 9.921629770159813289e-01
5.621673610365440332e+00 9.921614446146598265e-01
5.621238614085683594e+00 9.921599117147572588e-01
5.620803788108786669e+00 9.921583790170825923e-01
5.620369078073349733e+00 9.921568463302843366e-01
5.619934355788074321e+00 9.921553132024029109e-01
5.619499733497080207e+00 9.921537800292803411e-01
5.619065196676578999e+00 9.921522467598085093e-01
5.618630711400338207e+00 9.921507132743383472e-01
5.618196277377242254e+00 9.921491795718546669e-01
5.617761883330356198e+00 9.921476456125432053e-01
5.617327689315164463e+00 9.921461119618029123e-01
5.616893513294110463e+00 9.921445779768162110e-01
5.616459347043778472e+00 9.921430436284384147e-01
5.616025261553492243e+00 9.921415091675434006e-01
5.615591321593568885e+00 9.921399748232716531e-01
5.615157345411136092e+00 9.921384399529954434e-01
5.614723528650521267e+00 9.921369052487033491e-01
5.614289712528018228e+00 9.921353701487616306e-01
5.613856037612904970e+00 9.921338351506545639e-01
5.613422392082484613e+00 9.921322998586910025e-01
5.612988816991460794e+00 9.921307644182312258e-01
5.612555384902724320e+00 9.921292290864115460e-01
5.612121968299049968e+00 9.921276934116217694e-01
5.611688547815772310e+00 9.921261573251368704e-01
5.611255306278798649e+00 9.921246214750237824e-01
5.610822069166192527e+00 9.921230852427229685e-01
5.610388938487905541e+00 9.921215489899797291e-01
5.609955873900251078e+00 9.921200125738106612e-01
5.609522872034729879e+00 9.921184759823142851e-01
5.609089995378857552e+00 9.921169394373703376e-01
5.608657121211950702e+00 9.921154025034160107e-01
5.608224284587302932e+00 9.921138653048362510e-01
5.607791588860393972e+00 9.921123282088110118e-01
5.607358957556406232e+00 9.921107909438279249e-01
5.606926401585534236e+00 9.921092535487194830e-01
5.606493886493007395e+00 9.921077159010579516e-01
5.606061419200677243e+00 9.921061780254459839e-01
5.605629096930063504e+00 9.921046402677462517e-01
5.605196772674174710e+00 9.921031021051280874e-01
5.604764577683716276e+00 9.921015640046159101e-01
5.604332377257235542e+00 9.921000254868743706e-01
5.603900337085955918e+00 9.920984871418065953e-01
5.603468373479135067e+00 9.920969486716175734e-01
5.603036390548064460e+00 9.920954097347437495e-01
5.602604514994509621e+00 9.920938707825532887e-01
5.602172738748820713e+00 9.920923317864484003e-01
5.601740978260253634e+00 9.920907924486570550e-01
5.601309296869259491e+00 9.920892529950072758e-01
5.600877795204078247e+00 9.920877137845877103e-01
5.600446242009504694e+00 9.920861739925367351e-01
5.600014784878156071e+00 9.920846341454023776e-01
5.599583414553585214e+00 9.920830942102732974e-01
5.599152063994929485e+00 9.920815539478425871e-01
5.598720861333255527e+00 9.920800138157434001e-01
5.598289703007658602e+00 9.920784734442239516e-01
5.597858533793225178e+00 9.920769326359042406e-01
5.597427547638700318e+00 9.920753920839823214e-01
5.596996563854914619e+00 9.920738511427166229e-01
5.596565695769951887e+00 9.920723102173369945e-01
5.596134820801851539e+00 9.920707688694727633e-01
5.595704160438015329e+00 9.920692278916000140e-01
5.595273450684485894e+00 9.920676863392036138e-01
5.594842860047595678e+00 9.920661448153531570e-01
5.594412343706565593e+00 9.920646031597293302e-01
5.593981850976553538e+00 9.920630611908408669e-01
5.593551390125283795e+00 9.920615189382505639e-01
5.593121085919184665e+00 9.920599768491045189e-01
5.592690831053424461e+00 9.920584345390107694e-01
5.592260611778796076e+00 9.920568919586730816e-01
5.591830565459271263e+00 9.920553496007813443e-01
5.591400451089977963e+00 9.920538066009909617e-01
5.590970445951693790e+00 9.920522635952117030e-01
5.590540574871170065e+00 9.920507206727403604e-01
5.590110795039235470e+00 9.920491776801090289e-01
5.589680997080730407e+00 9.920476342246131729e-01
5.589251254906663746e+00 9.920460905716010913e-01
5.588821635599298787e+00 9.920445469621554935e-01
5.588392102676763784e+00 9.920430032653612118e-01
5.587962601824152387e+00 9.920414592860534730e-01
5.587533176279202429e+00 9.920399151796858161e-01
5.587103814046575856e+00 9.920383709031910247e-01
5.586674533660096031e+00 9.920368265233036054e-01
5.586245309291715699e+00 9.920352819471686123e-01
5.585816151946335850e+00 9.920337372144311106e-01
5.585387167263037078e+00 9.920321927055402167e-01
5.584958140470542176e+00 9.920306476472913193e-01
5.584529206188111772e+00 9.920291025244327709e-01
5.584100285063776425e+00 9.920275570511396523e-01
5.583671552256678439e+00 9.920260118586916587e-01
5.583242768725142469e+00 9.920244660856251118e-01
5.582814110782279293e+00 9.920229203675291485e-01
5.582385553513795173e+00 9.920213746147513723e-01
5.581957028188883285e+00 9.920198285794460391e-01
5.581528607040465495e+00 9.920182825222770839e-01
5.581100162323514802e+00 9.920167359822323894e-01
5.580671948588940445e+00 9.920151898783157174e-01
5.580243686308087980e+00 9.920136432013907379e-01
5.579815471277097316e+00 9.920120962972980294e-01
5.579387381951078417e+00 9.920105494495662368e-01
5.578959330322426524e+00 9.920090023402913237e-01
5.578531355724717145e+00 9.920074551116693229e-01
5.578103461989969425e+00 9.920059077776468559e-01
5.577675674834580377e+00 9.920043604313532049e-01
5.577247954583623546e+00 9.920028129293947394e-01
5.576820201574513192e+00 9.920012649111107361e-01
5.576392616170130268e+00 9.919997171016657900e-01
5.575965074971221291e+00 9.919981690545375264e-01
5.575537616887830339e+00 9.919966209106624300e-01
5.575110142214848352e+00 9.919950723088998279e-01
5.574682799373293918e+00 9.919935237869648148e-01
5.574255538715220837e+00 9.919919751651239404e-01
5.573828318649772129e+00 9.919904262926747540e-01
5.573401249034576566e+00 9.919888775680417714e-01
5.572974131614452098e+00 9.919873282722890817e-01
5.572547138851644100e+00 9.919857790309748458e-01
5.572120245203828759e+00 9.919842297516099361e-01
5.571693334745696724e+00 9.919826800134673439e-01
5.571266624425717850e+00 9.919811306042262133e-01
5.570839837725035437e+00 9.919795805198767802e-01
5.570413225277771829e+00 9.919780306707298712e-01
5.569986628738027967e+00 9.919764804816657566e-01
5.569560141861354730e+00 9.919749302934269819e-01
5.569133716064389006e+00 9.919733799295353815e-01
5.568707297637047304e+00 9.919718291946855171e-01
5.568281015190708061e+00 9.919702785566653080e-01
5.567854746534163901e+00 9.919687275710769025e-01
5.567428637778014000e+00 9.919671767696620623e-01
5.567002458994981140e+00 9.919656253156117209e-01
5.566576506356421206e+00 9.919640742871941308e-01
5.566150529116386636e+00 9.919625227715191951e-01
5.565724569752252826e+00 9.919609709231644867e-01
5.565298770307588683e+00 9.919594192597429583e-01
5.564873009721942765e+00 9.919578673402472679e-01
5.564447352921366274e+00 9.919563154014100492e-01
5.564021717472293460e+00 9.919547631427274581e-01
5.563596159258629825e+00 9.919532107680157917e-01
5.563170688048728607e+00 9.919516583130117970e-01
5.562745297755848028e+00 9.919501057556150414e-01
5.562319931080144997e+00 9.919485528867164614e-01
5.561894616835864724e+00 9.919469998114873732e-01
5.561469446679450535e+00 9.919454468647687095e-01
5.561044301279918223e+00 9.919438936108111449e-01
5.560619264074566637e+00 9.919423403545091222e-01
5.560194191521048879e+00 9.919407865712773775e-01
5.559769285586204646e+00 9.919392329994300983e-01
5.559344456747065344e+00 9.919376793118629410e-01
5.558919687987049940e+00 9.919361254464080790e-01
5.558494898837461839e+00 9.919345711086289263e-01
5.558070267636210815e+00 9.919330169511446638e-01
5.557645670765362311e+00 9.919314625216553161e-01
5.557221109709525209e+00 9.919299078255678914e-01
5.556796695490793248e+00 9.919283532695630790e-01
5.556372338478045236e+00 9.919267985254980324e-01
5.555948002131812835e+00 9.919252434594835188e-01
5.555523760336512851e+00 9.919236883423193651e-01
5.555099540821821336e+00 9.919221329091265638e-01
5.554675458740762295e+00 9.919205775822205196e-01
5.554251458349266812e+00 9.919190221573406241e-01
5.553827415099843456e+00 9.919174661775190804e-01
5.553403574066985371e+00 9.919159105421269107e-01
5.552979661806676681e+00 9.919143542475934439e-01
5.552555935176987312e+00 9.919127982369470020e-01
5.552132177877599162e+00 9.919112417159806627e-01
5.551708559135097865e+00 9.919096853063132935e-01
5.551284976713648511e+00 9.919081286324414881e-01
5.550861490033775603e+00 9.919065719127975189e-01
5.550438122792406226e+00 9.919050152346661209e-01
5.550014697219134874e+00 9.919034579443638533e-01
5.549591441308201922e+00 9.919019008804469406e-01
5.549168224220972334e+00 9.919003435617564923e-01
5.548745052281249812e+00 9.918987860115545674e-01
5.548321905069684590e+00 9.918972281546568626e-01
5.547898978528768232e+00 9.918956707126638239e-01
5.547475957741318631e+00 9.918941125259339575e-01
5.547053048013833809e+00 9.918925543506059705e-01
5.546630254718518671e+00 9.918909962066685404e-01
5.546207531276417413e+00 9.918894379225974278e-01
5.545784875005733028e+00 9.918878794885741534e-01
5.545362165610187688e+00 9.918863204609317252e-01
5.544939643805708585e+00 9.918847617275368123e-01
5.544517202168067094e+00 9.918832028923399990e-01
5.544094782104688868e+00 9.918816437391491103e-01
5.543672427579771522e+00 9.918800844302327890e-01
5.543250179762455154e+00 9.918785251177026918e-01
5.542827979806767225e+00 9.918769655843386879e-01
5.542405834670151243e+00 9.918754058558602038e-01
5.541983717314209912e+00 9.918738458323570484e-01
5.541561725246621606e+00 9.918722858742793358e-01
5.541139820556910678e+00 9.918707258416598060e-01
5.540717898339473813e+00 9.918691653465726565e-01
5.540296130043153688e+00 9.918676050231951535e-01
5.539874440006991918e+00 9.918660445918228152e-01
5.539452768118799497e+00 9.918644838300257893e-01
5.539031104684641882e+00 9.918629227018344041e-01
5.538609640262435185e+00 9.918613619129212911e-01
5.538188164199042696e+00 9.918598006833230230e-01
5.537766748534319383e+00 9.918582392798329650e-01
5.537345441882482788e+00 9.918566778826872765e-01
5.536924164286484817e+00 9.918551161956278284e-01
5.536502962331534938e+00 9.918535543913696850e-01
5.536081875689704113e+00 9.918519926171600609e-01
5.535660793464920459e+00 9.918504304617389300e-01
5.535239801885783351e+00 9.918488682450106175e-01
5.534818813996320586e+00 9.918473056443063429e-01
5.534398033850085774e+00 9.918457434171955578e-01
5.533977185158017953e+00 9.918441805379732967e-01
5.533556542458594407e+00 9.918426180262444047e-01
